"id","recclass","mass","fall","year","reclat","reclong"
50112,"H5",0.87,"Found",2003,-72.77389,75.32
50113,"H4",0.65,"Found",2003,-72.77389,75.32056
48056,"H4",0.56,"Found",2003,-72.773889,75.321944
48057,"H5",0.61,"Found",2003,-72.773889,75.322222
48058,"H6",0.56,"Found",2003,-72.773889,75.3225
50114,"H4",0.69,"Found",2003,-72.77361,75.34361
50115,"H4",0.47,"Found",2003,-72.77361,75.34361
48059,"H5",0.55,"Found",2003,-72.773611,75.343611
48060,"H5",0.64,"Found",2003,-72.773611,75.344722
50116,"H5",0.47,"Found",2003,-72.77361,75.34667
50117,"H5",0.45,"Found",2003,-72.7739,75.3281
50118,"L6",0.69,"Found",2003,-72.77333,75.32194
50119,"H5",0.56,"Found",2003,-72.77333,75.32222
48061,"H5",0.9,"Found",2003,-72.773333,75.323611
50120,"L5",0.56,"Found",2003,-72.77333,75.32472
50121,"H6",0.64,"Found",2003,-72.77333,75.325
50122,"H4",0.59,"Found",2003,-72.7733,75.3264
48062,"H4",1.55,"Found",2003,-72.775556,75.324167
50123,"H4",1.56,"Found",2003,-72.77556,75.32444
48063,"H4",1.07,"Found",2003,-72.775556,75.324722
50124,"H4",1.16,"Found",2003,-72.7756,75.325
48064,"H5",1.16,"Found",2003,-72.775833,75.314722
48065,"H6",1.35,"Found",2003,-72.775833,75.314722
48066,"H5",0.61,"Found",2003,-72.775833,75.314722
48067,"L4",0.92,"Found",2003,-72.775833,75.314722
48068,"L6",2.11,"Found",2003,-72.774444,75.321667
48069,"L6",1.07,"Found",2003,-72.774444,75.321667
50125,"L5",1.29,"Found",2003,-72.77444,75.32167
50126,"H5",1.52,"Found",2003,-72.77444,75.32167
50127,"L6",1.08,"Found",2003,-72.77444,75.32194
48070,"H4",1.6,"Found",2003,-72.774444,75.3225
50128,"L5",1.2,"Found",2003,-72.77444,75.32278
50129,"H6",1.28,"Found",2003,-72.77444,75.32306
50130,"H5",1.19,"Found",2003,-72.7744,75.3236
48071,"H4",0.7,"Found",2003,-72.774444,75.323889
48072,"L5",0.99,"Found",2003,-72.774444,75.324167
48073,"L6",1.31,"Found",2003,-72.774444,75.324722
48074,"L6",0.85,"Found",2003,-72.774444,75.325
48075,"H4",0.65,"Found",2003,-72.774167,75.3175
48076,"L6",0.61,"Found",2003,-72.774167,75.318056
48077,"L6",0.61,"Found",2003,-72.774167,75.318333
50131,"H5",0.59,"Found",2003,-72.7742,75.3186
50132,"H6",0.98,"Found",2003,-72.77417,75.31889
50133,"H4",0.98,"Found",2003,-72.77417,75.31917
50134,"H5",1.83,"Found",2003,-72.77417,75.31944
48078,"L6",0.61,"Found",2003,-72.774167,75.320278
50135,"L5",0.64,"Found",2003,-72.77417,75.32056
48079,"L4",4.52,"Found",2003,-72.773333,75.336389
50136,"L5",2.16,"Found",2003,-72.77333,75.33639
48080,"L4",1.79,"Found",2003,-72.773333,75.336667
48081,"L4",0.99,"Found",2003,-72.773333,75.3375
48082,"L6",0.82,"Found",2003,-72.773333,75.337778
50137,"L6",0.84,"Found",2003,-72.77333,75.33806
48083,"L6",603.7,"Found",2003,-72.773056,75.338056
48084,"H4",82.16,"Found",2003,-72.793611,75.282222
48085,"H4",84.73,"Found",2003,-72.775,75.338889
48086,"L6",1.8,"Found",2003,-72.775,75.338889
48087,"CV3",1.2,"Found",2003,-72.773611,75.338611
50138,"CV3",0.41,"Found",2003,-72.7736,75.3386
48088,"CV3",1.18,"Found",2003,-72.773889,75.339167
48089,"CV3",1.31,"Found",2003,-72.773889,75.339167
50139,"H5",9.8,"Found",2003,-72.7739,75.3394
48090,"H4",9.25,"Found",2003,-72.773889,75.339444
50140,"L6",9.75,"Found",2003,-72.7739,75.3394
50141,"L6",8.08,"Found",2003,-72.77389,75.33944
48091,"L5",4.47,"Found",2003,-72.773889,75.339444
50142,"L5",2.44,"Found",2003,-72.77389,75.33944
50143,"H5",0.88,"Found",2003,-72.77389,75.33944
50144,"H5",0.48,"Found",2003,-72.7739,75.3394
50145,"H6",0.46,"Found",2003,-72.77389,75.33944
50146,"H5",0.46,"Found",2003,-72.77389,75.33972
50147,"H6",1.33,"Found",2003,-72.77333,75.33861
50148,"H6",0.91,"Found",2003,-72.77333,75.33861
50149,"H5",0.65,"Found",2003,-72.77333,75.33861
48092,"L6",0.65,"Found",2003,-72.773333,75.338611
48093,"H5",0.68,"Found",2003,-72.773333,75.338611
50150,"H5",0.6,"Found",2003,-72.7733,75.3386
50151,"H4",1.73,"Found",2003,-72.77361,75.32
48094,"L6",2.45,"Found",2003,-72.773611,75.32
50152,"H4",2.06,"Found",2003,-72.77361,75.32
48095,"L6",0.9,"Found",2003,-72.773611,75.32
48096,"L6",1.22,"Found",2003,-72.773611,75.32
50153,"H5",0.46,"Found",2003,-72.7736,75.32
48097,"L6",1.22,"Found",2003,-72.773611,75.320278
48098,"H4",1.36,"Found",2003,-72.773611,75.320278
50154,"H5",0.67,"Found",2003,-72.77361,75.32028
48099,"H5",0.82,"Found",2003,-72.773611,75.320278
50155,"H5",0.6,"Found",2003,-72.77361,75.32028
50156,"H5",0.46,"Found",2003,-72.7736,75.3203
50157,"L6",0.47,"Found",2003,-72.77361,75.32028
48100,"H6",2.2,"Found",2003,-72.773611,75.320833
48101,"H6",1.59,"Found",2003,-72.773611,75.320833
50158,"H4",1.14,"Found",2003,-72.77361,75.32083
50159,"L6",0.55,"Found",2003,-72.77361,75.32083
50160,"L6",0.55,"Found",2003,-72.7736,75.3211
50161,"L6",0.48,"Found",2003,-72.7736,75.3211
50162,"L6",5.71,"Found",2003,-72.775,75.33889
50163,"L5",3.2,"Found",2003,-72.775,75.33889
48102,"L6",0.52,"Found",2003,-72.775,75.338889
50164,"H6",0.46,"Found",2003,-72.775,75.33889
48103,"L6",21.43,"Found",2003,-72.889444,75.910556
48104,"L5",2.47,"Found",2003,-72.890833,75.911111
50165,"L5",0.45,"Found",2003,-72.9833,75.2514
50166,"L5",0.47,"Found",2003,-72.9833,75.2514
50167,"L5",0.46,"Found",2003,-72.98333,75.25139
50168,"L5",0.48,"Found",2003,-72.98417,75.24639
48105,"L5",0.7,"Found",2003,-72.984167,75.246389
50169,"H5",0.45,"Found",2003,-72.98417,75.24639
48106,"L5",0.55,"Found",2003,-72.984167,75.246389
50170,"L5",0.64,"Found",2003,-72.98417,75.24639
50171,"L5",0.48,"Found",2003,-72.98417,75.24667
48107,"L5",0.82,"Found",2003,-72.984167,75.246667
50172,"L6",0.47,"Found",2003,-72.9842,75.2467
50173,"L5",0.59,"Found",2003,-72.98417,75.24667
50174,"L4",8.27,"Found",2003,-72.98417,75.24667
50175,"L5",1.57,"Found",2003,-72.9839,75.2514
48108,"LL6",1,"Found",2003,-72.983889,75.251389
48109,"L5",1.85,"Found",2003,-72.983889,75.251389
50176,"L5",1.2,"Found",2003,-72.98389,75.25139
50177,"L6",1,"Found",2003,-72.98389,75.25139
50178,"L5",1.15,"Found",2003,-72.98389,75.25139
50179,"L6",1.06,"Found",2003,-72.98389,75.25139
48110,"L6",2.46,"Found",2003,-72.983889,75.251389
50180,"L5",1.08,"Found",2003,-72.98389,75.25139
50181,"L5",0.88,"Found",2003,-72.98389,75.25139
50182,"L5",0.83,"Found",2003,-72.9839,75.2514
50183,"L5",1.72,"Found",2003,-72.9925,75.25139
50184,"L5",0.98,"Found",2003,-72.98389,75.25139
50185,"H4",0.6,"Found",2003,-72.98306,75.25278
50186,"L6",0.46,"Found",2003,-72.98389,75.25083
48111,"L5",0.6,"Found",2003,-72.983889,75.250833
50187,"L5",0.56,"Found",2003,-72.98389,75.25111
50188,"L5",0.56,"Found",2003,-72.98389,75.25111
50189,"L5",3.36,"Found",2003,-72.98417,75.25222
48112,"L5",2.09,"Found",2003,-72.984167,75.252222
50190,"L5",1.81,"Found",2003,-72.9842,75.2522
48113,"L6",1.35,"Found",2003,-72.984444,75.25
50191,"L6",1.28,"Found",2003,-72.98444,75.25
50192,"L4",1.05,"Found",2003,-72.98444,75.25
50193,"L6",0.81,"Found",2003,-72.98444,75.25
50194,"L5",0.87,"Found",2003,-72.98444,75.25
50195,"H4",53.35,"Found",2003,-72.98444,75.25
30717,"L5",5.1,"Found",2003,-72.98444,75.25
48114,"L5",0.66,"Found",2003,-72.984444,75.2525
48115,"L6",1.02,"Found",2003,-72.984444,75.2525
48116,"L6",1.09,"Found",2003,-72.984444,75.2525
48117,"L5",0.56,"Found",2003,-72.984444,75.2525
50196,"L5",0.9,"Found",2003,-72.98472,75.24944
50197,"L6",0.48,"Found",2003,-72.98472,75.24944
48118,"L5",0.66,"Found",2003,-72.984722,75.249444
48119,"L5",0.61,"Found",2003,-72.984722,75.249722
48120,"L5",0.61,"Found",2003,-72.984722,75.249722
50198,"L5",0.6,"Found",2003,-72.98361,75.25028
50199,"L5",0.47,"Found",2003,-72.98361,75.25083
50200,"L6",0.46,"Found",2003,-72.98361,75.2475
50201,"L5",0.46,"Found",2003,-72.9822,75.2489
48121,"L6",0.6,"Found",2003,-72.983611,75.252222
50202,"L5",0.8,"Found",2003,-72.9925,75.25222
48122,"L5",0.85,"Found",2003,-72.983611,75.252222
48123,"L5",0.85,"Found",2003,-72.983611,75.252222
50203,"H5",0.48,"Found",2003,-72.98361,75.25222
48124,"L5",1.06,"Found",2003,-72.983611,75.252222
48125,"H5",200.2,"Found",2003,-72.981944,75.246389
50204,"L5",8.24,"Found",2003,-72.9819,75.2467
50205,"H3",0.68,"Found",2003,-72.98139,75.24556
50206,"H5",8.83,"Found",2003,-72.9975,75.24417
50207,"LL5",0.45,"Found",2003,-72.9975,75.24417
48126,"H6",24,"Found",2003,-72.985,75.256389
50208,"H6",3.99,"Found",2003,-72.985,75.25667
48127,"L5",1.58,"Found",2003,-72.984722,75.256667
50209,"H5",2.41,"Found",2003,-72.9825,75.25167
48128,"L6",1.54,"Found",2003,-72.9825,75.251944
48129,"Ureilite",1.14,"Found",2003,-72.9825,75.25
50210,"L6",1.56,"Found",2003,-72.9825,75.25
50211,"L6",0.91,"Found",2003,-72.9825,75.25
50212,"L6",1.73,"Found",2003,-72.9825,75.25
48130,"L6",0.65,"Found",2003,-72.9825,75.25
48131,"LL5",0.7,"Found",2003,-72.9825,75.25
50213,"L5",0.48,"Found",2003,-72.9825,75.2503
50214,"L6",0.88,"Found",2003,-72.9825,75.2503
48132,"H5",1.07,"Found",2003,-72.9825,75.250278
50215,"L6",0.87,"Found",2003,-72.9825,75.25028
48133,"L6",0.56,"Found",2003,-72.9825,75.250278
50216,"L5",0.45,"Found",2003,-72.9825,75.25028
50217,"L5",0.45,"Found",2003,-72.9825,75.25028
50218,"L5",8.52,"Found",2003,-72.775,75.34222
50219,"H5",0.38,"Found",2003,-72.775,75.32972
34490,"Ureilite",24.7,"Found",2003,-73,75.2
36588,"H5",40.5,"Found",2003,-73,75.2
48134,"L3",2.41,"Found",2005,-73.113056,75.159722
48135,"L3",2.03,"Found",2006,-73.113889,75.165833
48136,"LL6",6.4,"Found",2005,-73.094444,75.203333
46410,"LL4",9.15,"Found",2006,-73.10472,75.17972
48137,"L4",1.15,"Found",2006,-73.113889,75.171667
48138,"L3",2.6,"Found",2006,-73.113333,75.164444
48139,"LL5",11.08,"Found",2006,-73.088889,75.222778
48140,"L4",1.82,"Found",2006,-72.995833,75.185278
48141,"H3",2.58,"Found",2006,-73.092222,75.193333
46912,"H5",4.58,"Found",2006,-73.11361,75.20444
48142,"H4",7.34,"Found",2006,-72.995556,75.193056
48143,"L3",0.8,"Found",2006,-73.1125,75.159444
48144,"L6",1.13,"Found",2006,-73.113611,75.161389
46411,"LL6",6.31,"Found",2006,-73.10389,75.17556
48145,"L3",2.23,"Found",2006,-73.113889,75.165833
48146,"H3",0.63,"Found",2006,-73.113333,75.103889
48147,"LL4",0.31,"Found",2006,-73.1075,75.173611
48148,"L3",0.69,"Found",2006,-73.114167,75.165278
46412,"L3",2.16,"Found",2006,-73.10667,75.17306
46413,"H5",2.88,"Found",2006,-73.07611,75.26
48149,"H5",3.58,"Found",2006,-73.074444,75.180278
48150,"L6",0.03,"Found",2006,-73.1075,75.1525
48151,"L3",1.51,"Found",2006,-73.100278,75.2
46414,"H3",1.77,"Found",2006,-72.99583,75.18528
46415,"H5",68.63,"Found",2006,-72.99306,75.20722
50220,"H5",69.28,"Found",2006,-72.99556,75.18917
46416,"H4",8.91,"Found",2006,-72.99556,75.19472
48152,"H4",31.59,"Found",2006,-73.103889,75.17
46417,"L6",628,"Found",2006,-72.99694,75.21833
46913,"L6",38.13,"Found",2006,-72.99778,75.21944
50221,"L5",43.82,"Found",2006,-72.99972,75.19417
46914,"L5",11.37,"Found",2006,-72.99861,75.21139
50222,"L6",29.57,"Found",2006,-72.99667,75.21667
48153,"L6",12.69,"Found",2006,-72.998333,75.215556
46915,"H6",1.82,"Found",2006,-72.99861,75.19361
48154,"H4",5.17,"Found",2006,-72.998611,75.193611
46916,"H5",3.49,"Found",2006,-72.99556,75.20611
46917,"L5",180.49,"Found",2006,-72.99667,75.21833
46918,"L6",128.89,"Found",2006,-72.99667,75.21806
48155,"L4",66.72,"Found",2006,-72.996667,75.218056
48156,"L5",36.65,"Found",2006,-72.996944,75.217778
48157,"L5",20.43,"Found",2006,-73.105,75.171389
50223,"L5",16.54,"Found",2006,-72.99694,75.2175
50224,"L6",15.28,"Found",2006,-72.9925,75.21806
48158,"L5",11.9,"Found",2006,-72.996944,75.218333
48159,"L5",5.08,"Found",2006,-72.996944,75.218333
48160,"L5",11.92,"Found",2006,-72.991667,75.234722
48161,"L6",8.62,"Found",2006,-72.991944,75.234444
50225,"L5",5.16,"Found",2006,-72.9925,75.23444
48162,"L5",1.6,"Found",2006,-72.993333,75.234167
46919,"H5",24.27,"Found",2006,-72.99056,75.22778
50226,"H6",2.41,"Found",2006,-73.08056,75.14889
46920,"H5",3.24,"Found",2006,-72.99611,75.18722
50227,"H5",1.18,"Found",2006,-73.09111,75.16111
48163,"L6",2.98,"Found",2006,-73.093611,75.190556
48164,"H5",1.33,"Found",2006,-73.086111,75.234167
46921,"H5",3.49,"Found",2006,-73.00306,75.17333
48165,"L6",423,"Found",2006,-72.995278,75.205833
46922,"H5",8.88,"Found",2006,-72.98972,75.20583
46923,"H4",910,"Found",2006,-72.98583,75.16722
48166,"L5",1.33,"Found",2006,-73.001667,75.180278
46418,"H6",1.07,"Found",2006,-73.00361,75.17333
50228,"H5",4.97,"Found",2006,-73.00056,75.19056
48167,"H6",1.55,"Found",2006,-73.075,75.255278
46419,"H5",8.76,"Found",2006,-72.9925,75.23361
46420,"L6",2.87,"Found",2006,-72.97861,75.26667
48168,"L6",9.13,"Found",2006,-72.978611,75.264722
50229,"L5",3.38,"Found",2006,-72.97789,75.2662
46421,"L5",5.99,"Found",2006,-72.97944,75.26306
48169,"L5",2.96,"Found",2006,-72.978056,75.269444
46422,"H3",4.59,"Found",2006,-72.9775,75.26778
48170,"L4",45.87,"Found",2006,-72.980833,75.260278
50230,"L6",21.78,"Found",2006,-72.97667,75.26361
48171,"L5",21.91,"Found",2006,-72.976111,75.268889
46423,"H4",7.79,"Found",2006,-72.97583,75.26806
46424,"L6",2.79,"Found",2006,-72.98444,75.25889
48172,"L5",2.25,"Found",2006,-73.085833,75.22
50231,"H5",155.94,"Found",2006,-72.98361,75.25833
46425,"L6",3695,"Found",2006,-72.97833,75.26028
46426,"H6",18.88,"Found",2006,-72.98306,75.25778
46427,"L4",0.36,"Found",2006,-72.98139,75.25778
48173,"H6",1.45,"Found",2006,-72.975,75.260556
50232,"L5",0.51,"Found",2006,-72.97861,75.25694
46924,"H3",3.08,"Found",2006,-72.97694,75.2625
50233,"L5",2.89,"Found",2006,-72.97667,75.26222
46925,"L5",2.21,"Found",2006,-72.98,75.24861
50234,"L6",74.33,"Found",2006,-72.97833,75.2911
46926,"L4",3.48,"Found",2006,-72.96306,75.21528
46608,"CM2",5.03,"Found",2006,-72.95889,75.22333
50235,"L5",16.67,"Found",2006,-72.96,75.22917
46927,"H5",111.5,"Found",2006,-72.965,75.22722
46928,"L5",26.93,"Found",2006,-72.95917,75.23639
48174,"L6",2.17,"Found",2006,-72.963889,75.218056
48175,"H6",2.25,"Found",2006,-73.108056,75.204167
46929,"H3",22.02,"Found",2006,-72.975,75.27
50236,"L6",8.93,"Found",2006,-72.97528,75.26944
46930,"H4",298,"Found",2006,-72.98361,75.23806
46931,"L5",80.4,"Found",2006,-72.95389,75.23417
46932,"H3",84.01,"Found",2006,-72.98056,75.25167
48176,"L3",72.26,"Found",2006,-72.973889,75.275
48177,"L3-6",51.2,"Found",2006,-72.983333,75.252222
50237,"H6",11.7,"Found",2006,-72.95361,75.23722
46428,"L6",3.3,"Found",2006,-72.95333,75.23389
50238,"L4",2.53,"Found",2006,-72.95222,75.23556
46429,"H4",12.61,"Found",2006,-72.98194,75.27639
46609,"Mesosiderite",12.3,"Found",2006,-72.95306,75.23278
48178,"L5",1.81,"Found",2006,-72.980556,75.251111
48179,"L5",1.32,"Found",2006,-72.980556,75.261111
46430,"H6",3.2,"Found",2006,-72.98972,75.26167
46431,"L6",2.93,"Found",2006,-72.98389,75.24667
50239,"L5",1.8,"Found",2006,-72.98389,75.2466
50240,"L5",0.5,"Found",2006,-72.98389,75.2466
50241,"L6",0.5,"Found",2006,-72.98389,75.24667
48180,"CM2",0.76,"Found",2006,-72.888056,75.205833
50242,"L5",6.72,"Found",2006,-72.95944,75.22667
46432,"H4",31.69,"Found",2006,-72.93917,75.28861
50243,"H5",174.56,"Found",2006,-72.93689,75.2974
50244,"H5",6.34,"Found",2006,-72.93722,75.29722
46433,"H4",7.05,"Found",2006,-72.98944,75.23
48181,"L6",2.18,"Found",2006,-72.959722,75.221667
50245,"H5",0.5,"Found",2006,-72.97778,75.19583
46434,"L6",6.06,"Found",2006,-73.00139,75.205
48182,"L5",3.88,"Found",2006,-72.9875,75.261667
46435,"L6",11.05,"Found",2006,-72.98583,75.26028
48183,"L6",8.7,"Found",2006,-72.985833,75.260278
46436,"H4",21.32,"Found",2006,-72.98306,75.29028
50246,"L5",15.61,"Found",2006,-72.99111,75.22972
46933,"H3",10.55,"Found",2006,-72.98333,75.28611
50247,"L5",6.51,"Found",2006,-72.99528,75.18528
50248,"H5",4.98,"Found",2006,-72.99528,75.2744
50249,"H4",2.93,"Found",2006,-72.99611,75.27417
50250,"H5",2.41,"Found",2006,-72.99361,75.27361
50251,"H4",4.11,"Found",2006,-72.98361,75.28583
46934,"H5",2.47,"Found",2006,-72.98611,75.21
48184,"H5",1.54,"Found",2006,-72.986667,75.183889
50252,"L6",12.54,"Found",2006,-72.985,75.23389
46935,"L5",0.81,"Found",2006,-72.98389,75.24556
50253,"L6",0.51,"Found",2006,-72.98389,75.24556
50254,"L6",0.5,"Found",2006,-72.98389,75.24556
48185,"L6",2.43,"Found",2006,-72.998611,75.236111
50255,"H5",12.5,"Found",2006,-72.98389,75.2456
48186,"L5",2.26,"Found",2006,-72.983889,75.245556
50256,"L4",0.51,"Found",2006,-72.98389,75.24556
50257,"L5",0.51,"Found",2006,-72.98389,75.24556
50258,"L6",0.5,"Found",2006,-72.98389,75.24556
50259,"L6",0.5,"Found",2006,-72.98389,75.24556
50260,"L6",0.51,"Found",2006,-72.98389,75.24556
48187,"H5",1.29,"Found",2006,-72.984167,75.245278
50261,"L6",1.18,"Found",2006,-72.98417,75.24528
50262,"L6",0.51,"Found",2006,-72.98417,75.24528
50263,"L6",0.5,"Found",2006,-72.98417,75.24528
46936,"H5",1.82,"Found",2006,-72.98389,75.24556
48188,"H6",1.76,"Found",2006,-72.983889,75.245556
48189,"L5",1.4,"Found",2006,-72.983889,75.245556
50264,"L5",1.39,"Found",2006,-72.984,75.2456
50265,"L6",0.51,"Found",2006,-72.98389,75.24556
46610,"Eucrite-mmict",0.8,"Found",2006,-72.935,75.31417
48190,"H4",262,"Found",2006,-72.999722,75.209722
46937,"H5",163.69,"Found",2006,-72.93278,75.32167
46437,"L5",24.36,"Found",2006,-72.93833,75.29028
48191,"H5",2.87,"Found",2006,-72.948889,75.319167
48192,"H5",4680,"Found",2006,-72.935556,75.313056
46438,"H5",12.26,"Found",2006,-72.93389,75.30972
50266,"H5",3.2,"Found",2006,-72.93694,75.29444
46439,"L5",29.64,"Found",2006,-72.94083,75.29583
46440,"H4",44.31,"Found",2006,-72.93528,75.32194
48193,"H4",20.49,"Found",2006,-73.017222,75.255556
48194,"H6",12.76,"Found",2006,-72.935278,75.321944
50267,"H4",8.25,"Found",2006,-72.93528,75.32194
48195,"H5",5.2,"Found",2006,-72.935278,75.321944
48196,"H4",2.43,"Found",2006,-73.01,75.227778
48197,"H4",1.55,"Found",2006,-72.935278,75.321944
50268,"L6",21.7,"Found",2006,-72.93528,75.31944
50269,"H4",6.78,"Found",2006,-72.93528,75.31944
48198,"H3",47.92,"Found",2006,-73.016111,75.186111
48199,"H6",22.63,"Found",2006,-72.935,75.314167
50270,"H4",16.83,"Found",2006,-72.93083,75.34194
46441,"H4",13.98,"Found",2006,-72.93389,75.28861
50271,"H4",1.44,"Found",2006,-72.9325,75.34972
48200,"H5",3.27,"Found",2006,-72.929444,75.338611
50272,"H4",0.5,"Found",2006,-72.9325,75.32833
48201,"H5",2.16,"Found",2006,-72.998889,75.197222
48202,"L6",1.32,"Found",2006,-72.93,75.342222
50273,"L5",20.94,"Found",2006,-72.93528,75.32
50274,"H4",26.62,"Found",2006,-72.935,75.31917
50275,"L5",4.05,"Found",2006,-72.9375,75.3075
50276,"L6",2.21,"Found",2006,-72.93611,75.31639
46442,"H4",10.32,"Found",2006,-72.93528,75.31889
48203,"H6",5.18,"Found",2006,-72.935278,75.319722
50277,"H4",19.61,"Found",2006,-72.93889,75.29333
50278,"L5",8.31,"Found",2006,-72.94056,75.28306
50279,"L5",4.02,"Found",2006,-72.94056,75.28306
46443,"H5",7.21,"Found",2006,-72.93361,75.30889
48204,"H4",52.51,"Found",2006,-72.934167,75.32
50280,"H4",11.69,"Found",2006,-72.93417,75.32
46444,"H5",4.22,"Found",2006,-72.93417,75.32
50281,"H5",2.16,"Found",2006,-72.93417,75.32
48205,"H4",1.32,"Found",2006,-72.934167,75.32
46938,"L6",7.56,"Found",2006,-72.93778,75.31417
50282,"H6",8.72,"Found",2006,-72.9375,75.31417
46445,"H5",462.6,"Found",2006,-72.82944,75.27861
46446,"H5",6.06,"Found",2006,-72.93778,75.31389
46447,"L6",161.77,"Found",2006,-72.77778,75.32806
50283,"L4",188.02,"Found",2006,-72.78111,75.31222
50284,"L5",183.73,"Found",2006,-72.78061,75.3091
50285,"L6",11.57,"Found",2006,-72.78028,75.3175
48206,"L5",233,"Found",2006,-72.994444,75.205556
50286,"L6",172.52,"Found",2006,-72.77889,75.31694
46448,"L6",103.37,"Found",2006,-72.78083,75.32083
50287,"L6",78.57,"Found",2006,-72.77972,75.33333
50288,"L6",71.28,"Found",2006,-72.77944,75.32389
50289,"L6",81.52,"Found",2006,-72.77944,75.3275
46939,"L5",35.23,"Found",2006,-72.77806,75.32722
48207,"L5",50.69,"Found",2006,-72.778611,75.327222
50290,"L5",27.62,"Found",2006,-72.78,75.32472
50291,"L5",79.7,"Found",2006,-72.77917,75.31944
46940,"L5",146.39,"Found",2006,-72.77889,75.31694
48208,"L6",47.78,"Found",2006,-72.778611,75.321111
50292,"L6",27.95,"Found",2006,-72.7775,75.32889
48209,"L5",31.07,"Found",2006,-72.994167,75.205278
48210,"H6",28.45,"Found",2006,-72.778611,75.331111
46941,"L6",56.18,"Found",2006,-72.78,75.32
48211,"L6",28.72,"Found",2006,-72.781111,75.320833
46942,"L6",22.92,"Found",2006,-72.77917,75.3275
46943,"L5",13.33,"Found",2006,-72.77944,75.32389
50293,"L5",16.31,"Found",2006,-72.78088,75.319
46944,"L5",2.46,"Found",2006,-72.77972,75.32694
50294,"L4",2.81,"Found",2006,-72.77972,75.32972
48212,"L4",2.59,"Found",2006,-72.778611,75.321111
46945,"L5",2.07,"Found",2006,-72.77972,75.33083
48213,"L6",1.59,"Found",2006,-72.778611,75.327222
50295,"H5",2.13,"Found",2006,-72.77944,75.32361
50296,"L6",4.94,"Found",2006,-72.77806,75.32306
48214,"L5",1.54,"Found",2006,-72.999167,75.227778
46946,"L6",1.98,"Found",2006,-72.77778,75.31833
48215,"L6",1.33,"Found",2006,-72.779444,75.329722
46947,"L5",50.22,"Found",2006,-72.78028,75.32028
48216,"L6",28.06,"Found",2006,-72.778889,75.329722
46948,"L6",22.17,"Found",2006,-72.78028,75.31472
46449,"L6",18.57,"Found",2006,-72.78083,75.30917
50297,"L6",12.2,"Found",2006,-72.77889,75.315
48217,"L5",8.51,"Found",2006,-72.997222,75.219444
48218,"L6",21.98,"Found",2006,-72.778611,75.333333
48219,"L6",15.67,"Found",2006,-72.7775,75.33
48220,"L4",20.43,"Found",2006,-72.780278,75.326389
50298,"L5",15.3,"Found",2006,-72.78056,75.32583
50299,"L5",6.5,"Found",2006,-72.77972,75.31611
48221,"L6",11.95,"Found",2006,-72.777778,75.326944
50300,"L6",12.42,"Found",2006,-72.7775,75.32889
50301,"L6",11.68,"Found",2006,-72.77778,75.32694
48222,"L5",7.22,"Found",2006,-72.994444,75.216667
48223,"L6",2.25,"Found",2006,-72.778333,75.333333
48224,"L6",1.3,"Found",2006,-72.778611,75.332778
46450,"L5",2.18,"Found",2006,-72.77833,75.31833
48225,"L4",1.76,"Found",2006,-72.977222,75.260278
50302,"L6",1.38,"Found",2006,-72.77833,75.31833
46451,"H4",2.22,"Found",2006,-72.77611,75.33361
46452,"L5",345,"Found",2006,-72.78,75.32028
46949,"L6",94.1,"Found",2006,-72.77833,75.3175
46453,"L6",6.22,"Found",2006,-72.77833,75.3175
